Date,Rate,High (est),Low (est)
2014-08-21,36.146701812744,36.362201690674,36.053199768066
2014-08-20,36.141201019287,36.317501068115,36.149200439453
2014-08-19,36.01309967041,36.200000762939,35.936698913574
2014-08-18,36.051200866699,36.104000091553,35.915000915527
2014-08-17,36.051200866699,36.104000091553,35.915000915527
2014-08-15,35.997200012207,36.265598297119,35.882301330566
2014-08-14,35.996200561523,36.079700469971,35.818500518799
2014-08-13,36.144798278809,36.28099822998,36.015998840332
2014-08-12,35.880798339844,36.15950012207,35.885200500488
2014-08-11,36.128200531006,36.189998626709,35.908401489258
2014-08-10,36.128200531006,36.189998626709,35.908401489258
2014-08-08,36.289199829102,36.539501190186,36.114498138428
2014-08-07,36.081600189209,36.391998291016,36.097198486328
2014-08-06,36.003200531006,36.26900100708,36.014198303223
2014-08-05,35.691398620605,36.080501556396,35.708698272705
2014-08-04,35.725200653076,35.835201263428,35.609199523926
2014-08-03,35.725200653076,35.835201263428,35.609199523926
2014-08-01,35.630100250244,35.823699951172,35.641201019287
