"","date","price","asset","units"
"1138",2017-02-08,59.1848,"usdrub","rub"
"1139",2017-02-09,58.9383,"usdrub","rub"
"1140",2017-02-10,58.2602,"usdrub","rub"
"1141",2017-02-13,57.9692,"usdrub","rub"
"1142",2017-02-14,57.0495,"usdrub","rub"
"1143",2017-02-15,57.1668,"usdrub","rub"
"1144",2017-02-16,57.5196,"usdrub","rub"
"1145",2017-02-17,58.4315,"usdrub","rub"
"1146",2017-02-20,57.9148,"usdrub","rub"
"1147",2017-02-21,57.3761,"usdrub","rub"
"1148",2017-02-22,58.0045,"usdrub","rub"
"1149",2017-02-23,57.7595,"usdrub","rub"
"1150",2017-02-24,58.4719,"usdrub","rub"
"1151",2017-02-27,58.1075,"usdrub","rub"
"1152",2017-02-28,58.2986,"usdrub","rub"
"1153",2017-03-01,58.2747,"usdrub","rub"
"1154",2017-03-02,58.757,"usdrub","rub"
"1155",2017-03-03,58.2359,"usdrub","rub"
"1156",2017-03-06,58.2171,"usdrub","rub"
"1157",2017-03-07,58.1595,"usdrub","rub"
"1158",2017-03-08,58.8747,"usdrub","rub"
"1159",2017-03-09,59.1952,"usdrub","rub"
"1160",2017-03-10,58.8568,"usdrub","rub"
"1161",2017-03-13,58.7567,"usdrub","rub"
"1162",2017-03-14,59.2058,"usdrub","rub"
"1163",2017-03-15,58.387,"usdrub","rub"
"1164",2017-03-16,57.8195,"usdrub","rub"
"1165",2017-03-17,57.1101,"usdrub","rub"
"1166",2017-03-20,57.3705,"usdrub","rub"
"1167",2017-03-21,57.6845,"usdrub","rub"
"1168",2017-03-22,57.7665,"usdrub","rub"
"1169",2017-03-23,57.4268,"usdrub","rub"
"1170",2017-03-24,56.9443,"usdrub","rub"
"1171",2017-03-27,56.8754,"usdrub","rub"
"1172",2017-03-28,56.9926,"usdrub","rub"
"1173",2017-03-29,56.567,"usdrub","rub"
"1174",2017-03-30,56.075,"usdrub","rub"
"1175",2017-03-31,56.2355,"usdrub","rub"
"1176",2017-04-03,56.0679,"usdrub","rub"
"1177",2017-04-04,56.0767,"usdrub","rub"
"1178",2017-04-05,56.311,"usdrub","rub"
"1179",2017-04-06,56.3723,"usdrub","rub"
"1180",2017-04-07,57.2386,"usdrub","rub"
"1181",2017-04-10,57.2203,"usdrub","rub"
"1182",2017-04-11,56.8998,"usdrub","rub"
"1183",2017-04-12,56.6055,"usdrub","rub"
"1184",2017-04-13,56.252,"usdrub","rub"
"1185",2017-04-17,55.8591,"usdrub","rub"
"1186",2017-04-18,56.2439,"usdrub","rub"
"1187",2017-04-19,56.5086,"usdrub","rub"
"1188",2017-04-20,56.1577,"usdrub","rub"
"1189",2017-04-21,56.441,"usdrub","rub"
"1190",2017-04-24,55.747,"usdrub","rub"
"1191",2017-04-25,56.1318,"usdrub","rub"
"1192",2017-04-26,57.1095,"usdrub","rub"
"1193",2017-04-27,57.0038,"usdrub","rub"
"1194",2017-04-28,56.9167,"usdrub","rub"
"1195",2017-05-01,56.9596,"usdrub","rub"
"1196",2017-05-02,57.0095,"usdrub","rub"
"1197",2017-05-03,57.3641,"usdrub","rub"
"1198",2017-05-04,58.378,"usdrub","rub"
"1199",2017-05-05,57.9096,"usdrub","rub"
"1200",2017-05-08,58.3086,"usdrub","rub"
"1201",2017-05-09,58.3895,"usdrub","rub"
"1202",2017-05-10,57.4259,"usdrub","rub"
"1203",2017-05-11,57.054,"usdrub","rub"
"1204",2017-05-12,57.043,"usdrub","rub"
"1205",2017-05-15,56.3286,"usdrub","rub"
"1206",2017-05-16,56.6003,"usdrub","rub"
"1207",2017-05-17,57.0704,"usdrub","rub"
"1208",2017-05-18,57.5175,"usdrub","rub"
"1209",2017-05-19,56.9575,"usdrub","rub"
"1210",2017-05-22,56.6305,"usdrub","rub"
"1211",2017-05-23,56.3375,"usdrub","rub"
"1212",2017-05-24,56.4634,"usdrub","rub"
"1213",2017-05-25,56.8735,"usdrub","rub"
"1214",2017-05-26,56.512,"usdrub","rub"
"1215",2017-05-29,56.4626,"usdrub","rub"
"1216",2017-05-30,56.5579,"usdrub","rub"
"1217",2017-05-31,56.602,"usdrub","rub"
"1218",2017-06-01,56.4043,"usdrub","rub"
"1219",2017-06-02,56.6385,"usdrub","rub"
"1220",2017-06-05,56.5901,"usdrub","rub"
"1221",2017-06-06,56.5456,"usdrub","rub"
"1222",2017-06-07,57.0345,"usdrub","rub"
"1223",2017-06-08,56.8845,"usdrub","rub"
"1224",2017-06-09,57.0166,"usdrub","rub"
"1225",2017-06-12,57.0662,"usdrub","rub"
"1226",2017-06-13,57.0013,"usdrub","rub"
"1227",2017-06-14,57.3759,"usdrub","rub"
"1228",2017-06-15,57.8455,"usdrub","rub"
"1229",2017-06-16,57.7404,"usdrub","rub"
"1230",2017-06-19,58.4596,"usdrub","rub"
"1231",2017-06-20,59.6193,"usdrub","rub"
"1232",2017-06-21,60.2775,"usdrub","rub"
"1233",2017-06-22,59.9546,"usdrub","rub"
"1234",2017-06-23,59.433,"usdrub","rub"
"1235",2017-06-26,58.7856,"usdrub","rub"
"1236",2017-06-27,59.398,"usdrub","rub"
"1237",2017-06-28,59.2189,"usdrub","rub"
"1238",2017-06-29,59.395,"usdrub","rub"
"1239",2017-06-30,58.9206,"usdrub","rub"
"1240",2017-07-03,59.2294,"usdrub","rub"
"1241",2017-07-04,59.4051,"usdrub","rub"
"1242",2017-07-05,59.9667,"usdrub","rub"
"1243",2017-07-06,60.09,"usdrub","rub"
"1244",2017-07-07,60.3552,"usdrub","rub"
"1245",2017-07-10,60.1898,"usdrub","rub"
"1246",2017-07-11,60.739,"usdrub","rub"
"1247",2017-07-12,59.916,"usdrub","rub"
"1248",2017-07-13,59.7611,"usdrub","rub"
"1249",2017-07-14,59.0365,"usdrub","rub"
"1250",2017-07-17,59.325,"usdrub","rub"
"1251",2017-07-18,59.1573,"usdrub","rub"
"1252",2017-07-19,58.9823,"usdrub","rub"
"1253",2017-07-20,58.8905,"usdrub","rub"
"1254",2017-07-21,59.3095,"usdrub","rub"
"1255",2017-07-24,59.9803,"usdrub","rub"
"1256",2017-07-25,59.847,"usdrub","rub"
"1257",2017-07-26,59.3695,"usdrub","rub"
"1258",2017-07-27,59.4853,"usdrub","rub"
"1259",2017-07-28,59.53,"usdrub","rub"
"1260",2017-07-31,59.768,"usdrub","rub"
"1261",2017-08-01,60.3518,"usdrub","rub"
"1262",2017-08-02,60.555,"usdrub","rub"
"1263",2017-08-03,60.319,"usdrub","rub"
"1264",2017-08-04,59.9118,"usdrub","rub"
"1265",2017-08-07,60.0161,"usdrub","rub"
"1266",2017-08-08,59.8595,"usdrub","rub"
"1267",2017-08-09,60.086,"usdrub","rub"
"1268",2017-08-10,60.1095,"usdrub","rub"
"1269",2017-08-11,59.815,"usdrub","rub"
"1270",2017-08-14,59.9133,"usdrub","rub"
"1271",2017-08-15,59.6958,"usdrub","rub"
"1272",2017-08-16,59.38,"usdrub","rub"
"1273",2017-08-17,59.2091,"usdrub","rub"
"1274",2017-08-18,58.899,"usdrub","rub"
"1275",2017-08-21,59.1295,"usdrub","rub"
"1276",2017-08-22,59.0585,"usdrub","rub"
"1277",2017-08-23,59.0445,"usdrub","rub"
"1278",2017-08-24,59.12,"usdrub","rub"
"1279",2017-08-25,58.5666,"usdrub","rub"
"1280",2017-08-28,58.432,"usdrub","rub"
"1281",2017-08-29,58.808,"usdrub","rub"
"1282",2017-08-30,58.5215,"usdrub","rub"
"1283",2017-08-31,57.994,"usdrub","rub"
"1284",2017-09-01,57.445,"usdrub","rub"
"1285",2017-09-04,57.7885,"usdrub","rub"
"1286",2017-09-05,57.5105,"usdrub","rub"
"1287",2017-09-06,57.3719,"usdrub","rub"
"1288",2017-09-07,56.875,"usdrub","rub"
"1289",2017-09-08,57.3429,"usdrub","rub"
"1290",2012-09-11,115.4,"brent","usd"
"1291",2012-09-12,115.96,"brent","usd"
"1292",2012-09-13,116.9,"brent","usd"
"1293",2012-09-14,116.66,"brent","usd"
"1294",2012-09-17,113.79,"brent","usd"
"1295",2012-09-18,112.03,"brent","usd"
"1296",2012-09-19,108.19,"brent","usd"
"1297",2012-09-20,110.03,"brent","usd"
"1298",2012-09-21,111.42,"brent","usd"
"1299",2012-09-24,109.81,"brent","usd"
"1300",2012-09-25,110.45,"brent","usd"
"1301",2012-09-26,110.04,"brent","usd"
"1302",2012-09-27,112.01,"brent","usd"
"1303",2012-09-28,112.39,"brent","usd"
"1304",2012-10-01,112.19,"brent","usd"
"1305",2012-10-02,111.57,"brent","usd"
"1306",2012-10-03,108.17,"brent","usd"
"1307",2012-10-04,112.58,"brent","usd"
"1308",2012-10-05,112.02,"brent","usd"
"1309",2012-10-08,111.82,"brent","usd"
"1310",2012-10-09,114.5,"brent","usd"
"1311",2012-10-10,114.33,"brent","usd"
"1312",2012-10-11,115.71,"brent","usd"
"1313",2012-10-12,114.62,"brent","usd"
"1314",2012-10-15,115.8,"brent","usd"
"1315",2012-10-16,115.07,"brent","usd"
"1316",2012-10-17,113.22,"brent","usd"
"1317",2012-10-18,112.42,"brent","usd"
"1318",2012-10-19,110.14,"brent","usd"
"1319",2012-10-22,109.44,"brent","usd"
"1320",2012-10-23,108.25,"brent","usd"
"1321",2012-10-24,107.85,"brent","usd"
"1322",2012-10-25,108.49,"brent","usd"
"1323",2012-10-26,109.55,"brent","usd"
"1324",2012-10-29,109.44,"brent","usd"
"1325",2012-10-30,109.08,"brent","usd"
"1326",2012-10-31,108.7,"brent","usd"
"1327",2012-11-01,108.17,"brent","usd"
"1328",2012-11-02,105.68,"brent","usd"
"1329",2012-11-05,107.73,"brent","usd"
"1330",2012-11-06,111.07,"brent","usd"
"1331",2012-11-07,106.82,"brent","usd"
"1332",2012-11-08,107.25,"brent","usd"
"1333",2012-11-09,109.4,"brent","usd"
"1334",2012-11-12,109.07,"brent","usd"
"1335",2012-11-13,108.26,"brent","usd"
"1336",2012-11-14,109.61,"brent","usd"
"1337",2012-11-15,110.98,"brent","usd"
"1338",2012-11-16,108.95,"brent","usd"
"1339",2012-11-19,111.7,"brent","usd"
"1340",2012-11-20,109.83,"brent","usd"
"1341",2012-11-21,110.86,"brent","usd"
"1342",2012-11-22,110.55,"brent","usd"
"1343",2012-11-23,111.38,"brent","usd"
"1344",2012-11-26,110.92,"brent","usd"
"1345",2012-11-27,109.87,"brent","usd"
"1346",2012-11-28,109.51,"brent","usd"
"1347",2012-11-29,110.76,"brent","usd"
"1348",2012-11-30,111.23,"brent","usd"
"1349",2012-12-03,110.92,"brent","usd"
"1350",2012-12-04,109.84,"brent","usd"
"1351",2012-12-05,108.81,"brent","usd"
"1352",2012-12-06,107.03,"brent","usd"
"1353",2012-12-07,107.02,"brent","usd"
"1354",2012-12-10,107.33,"brent","usd"
"1355",2012-12-11,108.01,"brent","usd"
"1356",2012-12-12,109.5,"brent","usd"
"1357",2012-12-13,107.91,"brent","usd"
"1358",2012-12-14,109.15,"brent","usd"
"1359",2012-12-17,107.64,"brent","usd"
"1360",2012-12-18,108.84,"brent","usd"
"1361",2012-12-19,110.36,"brent","usd"
"1362",2012-12-20,110.2,"brent","usd"
"1363",2012-12-21,108.97,"brent","usd"
"1364",2012-12-24,108.8,"brent","usd"
"1365",2012-12-26,110.8,"brent","usd"
"1366",2012-12-27,110.62,"brent","usd"
"1367",2012-12-28,111.11,"brent","usd"
"1368",2012-12-31,112.47,"brent","usd"
"1369",2013-01-02,111.31,"brent","usd"
"1370",2013-01-03,111.4,"brent","usd"
"1371",2013-01-04,111.94,"brent","usd"
"1372",2013-01-07,111.76,"brent","usd"
"1373",2013-01-08,111.89,"brent","usd"
"1374",2013-01-09,110.64,"brent","usd"
"1375",2013-01-10,111.88,"brent","usd"
"1376",2013-01-11,110.3,"brent","usd"
"1377",2013-01-14,110.61,"brent","usd"
"1378",2013-01-15,111.1,"brent","usd"
"1379",2013-01-16,111.89,"brent","usd"
"1380",2013-01-17,111.71,"brent","usd"
"1381",2013-01-18,112.42,"brent","usd"
"1382",2013-01-21,112.8,"brent","usd"
"1383",2013-01-22,113.28,"brent","usd"
"1384",2013-01-23,113.28,"brent","usd"
"1385",2013-01-24,113.48,"brent","usd"
"1386",2013-01-25,114.36,"brent","usd"
"1387",2013-01-28,114.9,"brent","usd"
"1388",2013-01-29,115.55,"brent","usd"
"1389",2013-01-30,116.76,"brent","usd"
"1390",2013-01-31,115.6,"brent","usd"
"1391",2013-02-01,116.52,"brent","usd"
"1392",2013-02-04,116.73,"brent","usd"
"1393",2013-02-05,117.24,"brent","usd"
"1394",2013-02-06,118.9,"brent","usd"
"1395",2013-02-07,118.13,"brent","usd"
"1396",2013-02-08,118.66,"brent","usd"
"1397",2013-02-11,118.72,"brent","usd"
"1398",2013-02-12,118,"brent","usd"
"1399",2013-02-13,117.66,"brent","usd"
"1400",2013-02-14,117.38,"brent","usd"
"1401",2013-02-15,117.52,"brent","usd"
"1402",2013-02-18,115.6,"brent","usd"
"1403",2013-02-19,113.53,"brent","usd"
"1404",2013-02-20,114.1,"brent","usd"
"1405",2013-02-21,114.44,"brent","usd"
"1406",2013-02-22,112.71,"brent","usd"
"1407",2013-02-25,111.87,"brent","usd"
"1408",2013-02-26,111.38,"brent","usd"
"1409",2013-02-27,110.4,"brent","usd"
"1410",2013-02-28,110.09,"brent","usd"
"1411",2013-03-01,111.61,"brent","usd"
"1412",2013-03-04,111.06,"brent","usd"
"1413",2013-03-05,111.15,"brent","usd"
"1414",2013-03-06,110.85,"brent","usd"
"1415",2013-03-07,110.22,"brent","usd"
"1416",2013-03-08,109.65,"brent","usd"
"1417",2013-03-11,108.52,"brent","usd"
"1418",2013-03-12,109.42,"brent","usd"
"1419",2013-03-13,109.82,"brent","usd"
"1420",2013-03-14,109.51,"brent","usd"
"1421",2013-03-15,107.45,"brent","usd"
"1422",2013-03-18,108.72,"brent","usd"
"1423",2013-03-19,107.47,"brent","usd"
"1424",2013-03-20,107.66,"brent","usd"
"1425",2013-03-21,108.17,"brent","usd"
"1426",2013-03-22,109.36,"brent","usd"
"1427",2013-03-25,109.69,"brent","usd"
"1428",2013-03-26,110.02,"brent","usd"
"1429",2013-03-27,111.08,"brent","usd"
"1430",2013-03-28,110.69,"brent","usd"
"1431",2013-04-01,106.34,"brent","usd"
"1432",2013-04-02,104.12,"brent","usd"
"1433",2013-04-03,104.66,"brent","usd"
"1434",2013-04-04,106.23,"brent","usd"
"1435",2013-04-05,105.79,"brent","usd"
"1436",2013-04-08,104.27,"brent","usd"
"1437",2013-04-09,103.11,"brent","usd"
"1438",2013-04-10,100.39,"brent","usd"
"1439",2013-04-11,99.91,"brent","usd"
"1440",2013-04-12,97.69,"brent","usd"
"1441",2013-04-15,99.13,"brent","usd"
"1442",2013-04-16,99.65,"brent","usd"
"1443",2013-04-17,100.39,"brent","usd"
"1444",2013-04-18,100.31,"brent","usd"
"1445",2013-04-19,101.73,"brent","usd"
"1446",2013-04-22,103.41,"brent","usd"
"1447",2013-04-23,103.16,"brent","usd"
"1448",2013-04-24,103.81,"brent","usd"
"1449",2013-04-25,102.37,"brent","usd"
"1450",2013-04-26,99.95,"brent","usd"
"1451",2013-04-29,102.85,"brent","usd"
"1452",2013-04-30,104.19,"brent","usd"
"1453",2013-05-01,105.46,"brent","usd"
"1454",2013-05-02,104.4,"brent","usd"
"1455",2013-05-03,104.34,"brent","usd"
"1456",2013-05-06,104.47,"brent","usd"
"1457",2013-05-07,103.91,"brent","usd"
"1458",2013-05-08,102.82,"brent","usd"
"1459",2013-05-09,102.6,"brent","usd"
"1460",2013-05-10,103.68,"brent","usd"
"1461",2013-05-13,103.8,"brent","usd"
"1462",2013-05-14,104.64,"brent","usd"
"1463",2013-05-15,104.8,"brent","usd"
"1464",2013-05-16,103.91,"brent","usd"
"1465",2013-05-17,102.6,"brent","usd"
"1466",2013-05-20,102.44,"brent","usd"
"1467",2013-05-21,102.64,"brent","usd"
"1468",2013-05-22,102.62,"brent","usd"
"1469",2013-05-23,104.23,"brent","usd"
"1470",2013-05-24,102.43,"brent","usd"
"1471",2013-05-27,102.19,"brent","usd"
"1472",2013-05-28,100.39,"brent","usd"
"1473",2013-05-29,102.06,"brent","usd"
"1474",2013-05-30,103.24,"brent","usd"
"1475",2013-05-31,103.04,"brent","usd"
"1476",2013-06-03,103.61,"brent","usd"
"1477",2013-06-04,104.56,"brent","usd"
"1478",2013-06-05,103.95,"brent","usd"
"1479",2013-06-06,102.96,"brent","usd"
"1480",2013-06-07,103.49,"brent","usd"
"1481",2013-06-10,104.25,"brent","usd"
"1482",2013-06-11,105.93,"brent","usd"
"1483",2013-06-12,105.47,"brent","usd"
"1484",2013-06-13,106.02,"brent","usd"
"1485",2013-06-14,106.12,"brent","usd"
"1486",2013-06-17,102.15,"brent","usd"
"1487",2013-06-18,100.91,"brent","usd"
"1488",2013-06-19,101.16,"brent","usd"
"1489",2013-06-20,101.26,"brent","usd"
"1490",2013-06-21,101.66,"brent","usd"
"1491",2013-06-24,102.82,"brent","usd"
"1492",2013-06-25,102.16,"brent","usd"
"1493",2013-06-26,103,"brent","usd"
"1494",2013-06-27,104,"brent","usd"
"1495",2013-06-28,105.76,"brent","usd"
"1496",2013-07-01,105.54,"brent","usd"
"1497",2013-07-02,107.72,"brent","usd"
"1498",2013-07-03,107.43,"brent","usd"
"1499",2013-07-04,107.81,"brent","usd"
"1500",2013-07-05,108.51,"brent","usd"
"1501",2013-07-08,107.73,"brent","usd"
"1502",2013-07-09,108.81,"brent","usd"
"1503",2013-07-10,109.09,"brent","usd"
"1504",2013-07-11,109.4,"brent","usd"
"1505",2013-07-12,108.61,"brent","usd"
"1506",2013-07-15,108.7,"brent","usd"
"1507",2013-07-16,108.07,"brent","usd"
"1508",2013-07-17,108.15,"brent","usd"
"1509",2013-07-18,108.42,"brent","usd"
"1510",2013-07-19,107.19,"brent","usd"
"1511",2013-07-22,107.65,"brent","usd"
"1512",2013-07-23,107.17,"brent","usd"
"1513",2013-07-24,107.45,"brent","usd"
"1514",2013-07-25,106.91,"brent","usd"
"1515",2013-07-26,107.7,"brent","usd"
"1516",2013-07-29,109.54,"brent","usd"
"1517",2013-07-30,108.95,"brent","usd"
"1518",2013-07-31,108.7,"brent","usd"
"1519",2013-08-01,108.18,"brent","usd"
"1520",2013-08-02,107.44,"brent","usd"
"1521",2013-08-05,106.68,"brent","usd"
"1522",2013-08-06,108.22,"brent","usd"
"1523",2013-08-07,108.97,"brent","usd"
"1524",2013-08-08,109.82,"brent","usd"
"1525",2013-08-09,110.2,"brent","usd"
"1526",2013-08-12,111.11,"brent","usd"
"1527",2013-08-13,110.4,"brent","usd"
"1528",2013-08-14,109.9,"brent","usd"
"1529",2013-08-15,110.15,"brent","usd"
"1530",2013-08-16,109.81,"brent","usd"
"1531",2013-08-19,109.9,"brent","usd"
"1532",2013-08-20,111.04,"brent","usd"
"1533",2013-08-21,110.73,"brent","usd"
"1534",2013-08-22,114.36,"brent","usd"
"1535",2013-08-23,116.61,"brent","usd"
"1536",2013-08-26,115.16,"brent","usd"
"1537",2013-08-27,114.01,"brent","usd"
"1538",2013-08-28,114.33,"brent","usd"
"1539",2013-08-29,115.68,"brent","usd"
"1540",2013-08-30,114.91,"brent","usd"
"1541",2013-09-02,115.26,"brent","usd"
"1542",2013-09-03,116.12,"brent","usd"
"1543",2013-09-04,113.72,"brent","usd"
"1544",2013-09-05,111.25,"brent","usd"
"1545",2013-09-06,111.5,"brent","usd"
"1546",2013-09-09,112.63,"brent","usd"
"1547",2013-09-10,112.78,"brent","usd"
"1548",2013-09-11,110.07,"brent","usd"
"1549",2013-09-12,108.19,"brent","usd"
"1550",2013-09-13,110.6,"brent","usd"
"1551",2013-09-16,108.76,"brent","usd"
"1552",2013-09-17,109.22,"brent","usd"
"1553",2013-09-18,108.16,"brent","usd"
"1554",2013-09-19,108.64,"brent","usd"
"1555",2013-09-20,108.32,"brent","usd"
"1556",2013-09-23,109.21,"brent","usd"
"1557",2013-09-24,108.63,"brent","usd"
"1558",2013-09-25,108.37,"brent","usd"
"1559",2013-09-26,107.94,"brent","usd"
"1560",2013-09-27,109.19,"brent","usd"
"1561",2013-09-30,109,"brent","usd"
"1562",2013-10-01,109.46,"brent","usd"
"1563",2013-10-02,109.68,"brent","usd"
"1564",2013-10-03,110.16,"brent","usd"
"1565",2013-10-04,109.06,"brent","usd"
"1566",2013-10-07,111.8,"brent","usd"
"1567",2013-10-08,111.28,"brent","usd"
"1568",2013-10-09,111.04,"brent","usd"
"1569",2013-10-10,109.96,"brent","usd"
"1570",2013-10-11,110.86,"brent","usd"
"1571",2013-10-14,109.11,"brent","usd"
"1572",2013-10-15,109.94,"brent","usd"
"1573",2013-10-16,109.64,"brent","usd"
"1574",2013-10-17,109.97,"brent","usd"
"1575",2013-10-18,107.8,"brent","usd"
"1576",2013-10-21,106.99,"brent","usd"
"1577",2013-10-22,106.93,"brent","usd"
"1578",2013-10-23,109.61,"brent","usd"
"1579",2013-10-24,109.01,"brent","usd"
"1580",2013-10-25,109.86,"brent","usd"
"1581",2013-10-28,108.84,"brent","usd"
"1582",2013-10-29,105.91,"brent","usd"
"1583",2013-10-30,106.23,"brent","usd"
"1584",2013-10-31,105.33,"brent","usd"
"1585",2013-11-01,105.24,"brent","usd"
"1586",2013-11-04,103.46,"brent","usd"
"1587",2013-11-05,105.12,"brent","usd"
"1588",2013-11-06,106.4,"brent","usd"
"1589",2013-11-07,105.81,"brent","usd"
"1590",2013-11-08,107.12,"brent","usd"
"1591",2013-11-11,108.54,"brent","usd"
"1592",2013-11-12,108.5,"brent","usd"
"1593",2013-11-13,108.47,"brent","usd"
"1594",2013-11-14,106.92,"brent","usd"
"1595",2013-11-15,108.06,"brent","usd"
"1596",2013-11-18,110.08,"brent","usd"
"1597",2013-11-19,111.05,"brent","usd"
"1598",2013-11-20,111,"brent","usd"
"1599",2013-11-21,110.88,"brent","usd"
"1600",2013-11-22,111.31,"brent","usd"
"1601",2013-11-25,110.86,"brent","usd"
"1602",2013-11-26,109.69,"brent","usd"
"1603",2013-11-27,111.45,"brent","usd"
"1604",2013-11-28,112.62,"brent","usd"
"1605",2013-11-29,111.88,"brent","usd"
"1606",2013-12-02,110.98,"brent","usd"
"1607",2013-12-03,111.61,"brent","usd"
"1608",2013-12-04,109.39,"brent","usd"
"1609",2013-12-05,109.38,"brent","usd"
"1610",2013-12-06,109.7,"brent","usd"
"1611",2013-12-09,108.67,"brent","usd"
"1612",2013-12-10,108.83,"brent","usd"
"1613",2013-12-11,110.47,"brent","usd"
"1614",2013-12-12,108.44,"brent","usd"
"1615",2013-12-13,109.63,"brent","usd"
"1616",2013-12-16,110.29,"brent","usd"
"1617",2013-12-17,111.77,"brent","usd"
"1618",2013-12-18,111.56,"brent","usd"
"1619",2013-12-19,111.9,"brent","usd"
"1620",2013-12-20,111.98,"brent","usd"
"1621",2013-12-23,112.18,"brent","usd"
"1622",2013-12-24,111.21,"brent","usd"
"1623",2013-12-26,107.78,"brent","usd"
"1624",2013-12-27,106.89,"brent","usd"
"1625",2013-12-30,106.73,"brent","usd"
"1626",2013-12-31,107.35,"brent","usd"
"1627",2014-01-02,106.39,"brent","usd"
"1628",2014-01-03,107.25,"brent","usd"
"1629",2014-01-06,106.75,"brent","usd"
"1630",2014-01-07,106.39,"brent","usd"
"1631",2014-01-08,107.13,"brent","usd"
"1632",2014-01-09,107.09,"brent","usd"
"1633",2014-01-10,106.48,"brent","usd"
"1634",2014-01-13,106.35,"brent","usd"
"1635",2014-01-14,106.73,"brent","usd"
"1636",2014-01-15,108.27,"brent","usd"
"1637",2014-01-16,107.58,"brent","usd"
"1638",2014-01-17,107.88,"brent","usd"
"1639",2014-01-20,106.69,"brent","usd"
"1640",2014-01-21,107.41,"brent","usd"
"1641",2014-01-22,107.85,"brent","usd"
"1642",2014-01-23,107.95,"brent","usd"
"1643",2014-01-24,106.4,"brent","usd"
"1644",2014-01-27,106.04,"brent","usd"
"1645",2014-01-28,105.78,"brent","usd"
"1646",2014-01-29,106.25,"brent","usd"
"1647",2014-01-30,107.19,"brent","usd"
"1648",2014-01-31,109.57,"brent","usd"
"1649",2014-02-03,108.63,"brent","usd"
"1650",2014-02-04,108.68,"brent","usd"
"1651",2014-02-05,108.79,"brent","usd"
"1652",2014-02-06,108.73,"brent","usd"
"1653",2014-02-07,109.08,"brent","usd"
"1654",2014-02-10,109.18,"brent","usd"
"1655",2014-02-11,110.46,"brent","usd"
"1656",2014-02-12,110.47,"brent","usd"
"1657",2014-02-13,110.3,"brent","usd"
"1658",2014-02-14,109.85,"brent","usd"
"1659",2014-02-17,110.64,"brent","usd"
"1660",2014-02-18,109.51,"brent","usd"
"1661",2014-02-19,109.52,"brent","usd"
"1662",2014-02-20,108.96,"brent","usd"
"1663",2014-02-21,109.07,"brent","usd"
"1664",2014-02-24,111.2,"brent","usd"
"1665",2014-02-25,109.3,"brent","usd"
"1666",2014-02-26,107.76,"brent","usd"
"1667",2014-02-27,108.1,"brent","usd"
"1668",2014-02-28,109,"brent","usd"
"1669",2014-03-03,108.08,"brent","usd"
"1670",2014-03-04,108.55,"brent","usd"
"1671",2014-03-05,108.02,"brent","usd"
"1672",2014-03-06,107.39,"brent","usd"
"1673",2014-03-07,108.57,"brent","usd"
"1674",2014-03-10,106.24,"brent","usd"
"1675",2014-03-11,106.79,"brent","usd"
"1676",2014-03-12,105.85,"brent","usd"
"1677",2014-03-13,106.45,"brent","usd"
"1678",2014-03-14,106.92,"brent","usd"
"1679",2014-03-17,106.81,"brent","usd"
"1680",2014-03-18,106.99,"brent","usd"
"1681",2014-03-19,107.03,"brent","usd"
"1682",2014-03-20,107.83,"brent","usd"
"1683",2014-03-21,108.07,"brent","usd"
"1684",2014-03-24,107.76,"brent","usd"
"1685",2014-03-25,105.62,"brent","usd"
"1686",2014-03-26,104.79,"brent","usd"
"1687",2014-03-27,106.15,"brent","usd"
"1688",2014-03-28,106.72,"brent","usd"
"1689",2014-03-31,105.82,"brent","usd"
"1690",2014-04-01,107.67,"brent","usd"
"1691",2014-04-02,107.98,"brent","usd"
"1692",2014-04-03,107.46,"brent","usd"
"1693",2014-04-04,107.33,"brent","usd"
"1694",2014-04-07,109.07,"brent","usd"
"1695",2014-04-08,108.74,"brent","usd"
"1696",2014-04-09,109.6,"brent","usd"
"1697",2014-04-10,109.53,"brent","usd"
"1698",2014-04-11,109.95,"brent","usd"
"1699",2014-04-14,109.27,"brent","usd"
"1700",2014-04-15,109.11,"brent","usd"
"1701",2014-04-16,110.33,"brent","usd"
"1702",2014-04-17,109.58,"brent","usd"
"1703",2014-04-21,108.98,"brent","usd"
"1704",2014-04-22,108.07,"brent","usd"
"1705",2014-04-23,107.76,"brent","usd"
"1706",2014-04-24,108.59,"brent","usd"
"1707",2014-04-25,107.72,"brent","usd"
"1708",2014-04-28,107.06,"brent","usd"
"1709",2014-04-29,108.13,"brent","usd"
"1710",2014-04-30,108.04,"brent","usd"
"1711",2014-05-01,107.89,"brent","usd"
"1712",2014-05-02,108.41,"brent","usd"
"1713",2014-05-05,109.24,"brent","usd"
"1714",2014-05-06,110.19,"brent","usd"
"1715",2014-05-07,110.44,"brent","usd"
"1716",2014-05-08,109.75,"brent","usd"
"1717",2014-05-09,109.37,"brent","usd"
"1718",2014-05-12,109.69,"brent","usd"
"1719",2014-05-13,110.55,"brent","usd"
"1720",2014-05-14,110.36,"brent","usd"
"1721",2014-05-15,110.54,"brent","usd"
"1722",2014-05-16,110.32,"brent","usd"
"1723",2014-05-19,110.02,"brent","usd"
"1724",2014-05-20,109.81,"brent","usd"
"1725",2014-05-21,109.97,"brent","usd"
"1726",2014-05-22,109.41,"brent","usd"
"1727",2014-05-23,108.83,"brent","usd"
